O*NET-SOC Code,Title,Analytical_Thinking,Emotional_Intelligence,Creativity,Manual_Dexterity,AI_Exposure_Index,Skill_Disruption_Index,Labour_Market_Churn,Repetitiveness,Skill_Diversity,Cognitive_Manual_Ratio,Composite_Risk_Score,Automation_Risk,Cluster
41-2031.00,Retail Salespersons,0.3307984790874525,0.6071428571428572,0.5,0.3205128205128205,0.94,0.97,0.35,0.5,0.12314170215363932,1.7524910013948416,0.5880000000000001,Medium,0
41-3011.00,Advertising Sales Agents,0.3802281368821293,0.6785714285714287,0.6233333333333334,0.0,0.94,0.97,0.35,0.5,0.2698315523623734,3.364265790845251,0.5509999999999999,Medium,1
41-3021.00,Insurance Sales Agents,0.5703422053231939,0.5714285714285716,0.4566666666666667,0.0,0.94,0.97,0.35,0.5,0.239623322672361,3.196874880443115,0.601,Medium,1
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",0.5703422053231939,0.5728571428571428,0.54,0.03846153846153849,0.94,0.97,0.35,0.5,0.22878997365997544,3.125941640815305,0.5760000000000001,Medium,1
41-3041.00,Travel Agents,0.3307984790874525,0.7128571428571431,0.54,0.24038461538461536,0.94,0.97,0.35,0.5,0.18489530703724436,2.138963434542672,0.5760000000000001,Medium,0
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.42965779467680604,0.802857142857143,0.54,0.0,0.94,0.97,0.35,0.5,0.2906546851937389,3.545029867977839,0.5760000000000001,Medium,1
41-4011.07,Solar Sales Representatives and Assessors,0.4752851711026616,0.5714285714285716,0.54,0.16025641025641024,0.94,0.97,0.35,0.5,0.16578129390823185,2.403178091844433,0.5760000000000001,Medium,0
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.4752851711026616,0.6957142857142858,0.54,0.358974358974359,0.94,0.97,0.35,0.5,0.12188505737732133,1.9919098130798947,0.5760000000000001,Medium,0
41-9011.00,Demonstrators and Product Promoters,0.28517110266159695,0.5542857142857142,0.5,0.3205128205128205,0.94,0.97,0.35,0.5,0.12061292635701244,1.6324629936649713,0.5880000000000001,Medium,0
41-9012.00,Models,0.14068441064638787,0.32142857142857145,0.37333333333333335,0.16025641025641024,0.94,0.97,0.35,0.5,0.15061789072302972,1.2653361651097208,0.626,Medium,2
41-9021.00,Real Estate Brokers,0.6197718631178707,0.6257142857142856,0.37333333333333335,0.03846153846153849,0.94,0.97,0.35,0.5,0.24275518376886568,3.006379032724062,0.626,Medium,1
41-9022.00,Real Estate Sales Agents,0.5209125475285171,0.7857142857142859,0.5,0.16025641025641024,0.94,0.97,0.35,0.5,0.22207901215839332,2.736250345233226,0.5880000000000001,Medium,1
41-9031.00,Sales Engineers,0.6653992395437263,0.7685714285714286,0.6666666666666666,0.282051282051282,0.94,0.97,0.35,0.5,0.19070712272296078,2.6860608508765473,0.538,Medium,1
41-9041.00,Telemarketers,0.28517110266159695,0.5357142857142858,0.29000000000000004,0.16025641025641024,0.94,0.97,0.35,0.5,0.15867089884993293,1.682506022564726,0.651,Medium,2
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.2395437262357414,0.6257142857142856,0.5,0.08012820512820512,0.94,0.97,0.35,0.5,0.22271876136919813,2.353372922619647,0.5880000000000001,Medium,1
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,0.6197718631178707,0.8571428571428572,0.6666666666666666,0.16025641025641024,0.94,0.97,0.35,0.5,0.258184199145216,3.2465892801379184,0.538,Medium,1
43-2011.00,"Switchboard Operators, Including Answering Service",0.19011406844106465,0.6428571428571429,0.2066666666666667,0.3205128205128205,0.94,0.97,0.35,0.5,0.19545851232195438,1.267058662225463,0.6759999999999999,High,2
43-2021.00,Telephone Operators,0.28517110266159695,0.5171428571428573,0.16666666666666666,0.3205128205128205,0.94,0.97,0.35,0.5,0.14900350584657093,1.1809451370724018,0.688,High,2
43-3011.00,Bill and Account Collectors,0.3307984790874525,0.5914285714285716,0.37333333333333335,0.12179487179487175,0.94,0.97,0.35,0.5,0.17900902363610774,2.08358164490166,0.626,Medium,0
43-3021.00,Billing and Posting Clerks,0.3307984790874525,0.39285714285714285,0.2066666666666667,0.282051282051282,0.94,0.97,0.35,0.5,0.11133705153453421,1.1895924330965615,0.6759999999999999,High,2
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",0.3802281368821293,0.41142857142857125,0.16666666666666666,0.3205128205128205,0.94,0.97,0.35,0.5,0.12399748916638435,1.1679566118302191,0.688,High,2
43-3041.00,Gambling Cage Workers,0.28517110266159695,0.44714285714285706,0.24666666666666673,0.358974358974359,0.94,0.97,0.35,0.5,0.10647842695568226,1.1397087876992555,0.6639999999999999,High,2
43-3051.00,Payroll and Timekeeping Clerks,0.3307984790874525,0.4828571428571428,0.24666666666666673,0.3205128205128205,0.94,0.97,0.35,0.5,0.11027627259467813,1.2922677876700244,0.6639999999999999,High,2
43-3061.00,Procurement Clerks,0.5703422053231939,0.6600000000000003,0.3333333333333333,0.19871794871794873,0.94,0.97,0.35,0.5,0.18561068603653733,2.237920951204611,0.638,Medium,0
43-3071.00,Tellers,0.3307984790874525,0.5,0.29000000000000004,0.358974358974359,0.94,0.97,0.35,0.5,0.09809450303426762,1.3048101681648672,0.651,Medium,2
43-4011.00,Brokerage Clerks,0.42965779467680604,0.5371428571428573,0.4133333333333334,0.3205128205128205,0.94,0.97,0.35,0.5,0.0838628484583957,1.6820382923552308,0.614,Medium,0
43-4021.00,Correspondence Clerks,0.42965779467680604,0.5357142857142858,0.5,0.03846153846153849,0.94,0.97,0.35,0.5,0.2061583565956802,2.7214052871008465,0.5880000000000001,Medium,1
43-4031.00,"Court, Municipal, and License Clerks",0.3802281368821293,0.5528571428571432,0.29000000000000004,0.358974358974359,0.94,0.97,0.35,0.5,0.10746229461304474,1.4238903240089522,0.651,Medium,0
43-4041.00,"Credit Authorizers, Checkers, and Clerks",0.3802281368821293,0.5342857142857144,0.24666666666666673,0.08012820512820512,0.94,0.97,0.35,0.5,0.1876622101909138,2.001592933369449,0.6639999999999999,High,0
43-4051.00,Customer Service Representatives,0.3802281368821293,0.5542857142857142,0.4566666666666667,0.3205128205128205,0.94,0.97,0.35,0.5,0.09322220378967605,1.6955012540444174,0.601,Medium,0
43-4061.00,"Eligibility Interviewers, Government Programs",0.4752851711026616,0.6957142857142858,0.37333333333333335,0.282051282051282,0.94,0.97,0.35,0.5,0.15526790913043628,1.9747206143884215,0.626,Medium,0
43-4071.00,File Clerks,0.28517110266159695,0.4657142857142857,0.5,0.4807692307692307,0.94,0.97,0.35,0.5,0.09123450434963191,1.2754125515534205,0.5880000000000001,Medium,0
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",0.2395437262357414,0.6071428571428572,0.5,0.358974358974359,0.94,0.97,0.35,0.5,0.1430718330378837,1.56778437882453,0.5880000000000001,Medium,0
43-4111.00,"Interviewers, Except Eligibility and Loan",0.3802281368821293,0.6257142857142856,0.37333333333333335,0.3205128205128205,0.94,0.97,0.35,0.5,0.12286587514970393,1.6809923254906716,0.626,Medium,0
43-4121.00,"Library Assistants, Clerical",0.28517110266159695,0.44714285714285706,0.24666666666666673,0.3205128205128205,0.94,0.97,0.35,0.5,0.10862420528708967,1.1931326370575481,0.6639999999999999,High,2
43-4131.00,Loan Interviewers and Clerks,0.5703422053231939,0.6428571428571429,0.4133333333333334,0.12179487179487175,0.94,0.97,0.35,0.5,0.20201399403387388,2.6158669887428587,0.614,Medium,1
43-4141.00,New Accounts Clerks,0.3307984790874525,0.6242857142857146,0.24666666666666673,0.282051282051282,0.94,0.97,0.35,0.5,0.16004957762046185,1.5366650321843798,0.6639999999999999,High,0
43-4151.00,Order Clerks,0.3307984790874525,0.5714285714285716,0.29000000000000004,0.24038461538461536,0.94,0.97,0.35,0.5,0.1421666619587996,1.6102806894311341,0.651,Medium,0
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",0.42965779467680604,0.6257142857142856,0.37333333333333335,0.0,0.94,0.97,0.35,0.5,0.2353301144484444,2.857410821734028,0.626,Medium,1
43-4171.00,Receptionists and Information Clerks,0.3307984790874525,0.5528571428571432,0.3333333333333333,0.3205128205128205,0.94,0.97,0.35,0.5,0.11026732984982272,1.4832052874373196,0.638,Medium,0
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,0.42965779467680604,0.6771428571428573,0.4566666666666667,0.358974358974359,0.94,0.97,0.35,0.5,0.1192587189809549,1.8201559805964413,0.601,Medium,0
43-5011.00,Cargo and Freight Agents,0.3802281368821293,0.5,0.29000000000000004,0.282051282051282,0.94,0.97,0.35,0.5,0.10717669507107348,1.496357287870332,0.651,Medium,0
43-5011.01,Freight Forwarders,0.42965779467680604,0.6257142857142856,0.4566666666666667,0.19871794871794873,0.94,0.97,0.35,0.5,0.15545772888245565,2.1640187541598475,0.601,Medium,0
43-5021.00,Couriers and Messengers,0.28517110266159695,0.39285714285714285,0.29000000000000004,0.6794871794871795,0.94,0.97,0.35,0.5,0.16514964384375785,0.8207195987657128,0.651,Medium,2
43-5031.00,Public Safety Telecommunicators,0.5703422053231939,0.8585714285714285,0.4566666666666667,0.4006410256410256,0.94,0.97,0.35,0.5,0.17950414290924332,2.093598053814661,0.601,Medium,0
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",0.3307984790874525,0.7142857142857143,0.4566666666666667,0.3205128205128205,0.94,0.97,0.35,0.5,0.15993976018642223,1.8302588584429191,0.601,Medium,0
43-5041.00,"Meter Readers, Utilities",0.28517110266159695,0.3385714285714288,0.29000000000000004,0.6025641025641025,0.94,0.97,0.35,0.5,0.14145509838651105,0.8287432252503958,0.651,Medium,2
43-5051.00,Postal Service Clerks,0.28517110266159695,0.44714285714285706,0.2066666666666667,0.6794871794871795,0.94,0.97,0.35,0.5,0.18580370132838264,0.7960922695940458,0.6759999999999999,High,2
43-5052.00,Postal Service Mail Carriers,0.28517110266159695,0.39285714285714285,0.2066666666666667,0.6025641025641025,0.94,0.97,0.35,0.5,0.1593849294604607,0.8023977103241241,0.6759999999999999,High,2
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.28517110266159695,0.37571428571428567,0.16666666666666666,0.7628205128205128,0.94,0.97,0.35,0.5,0.22815849773001687,0.6553204085502928,0.688,High,2
43-5061.00,"Production, Planning, and Expediting Clerks",0.42965779467680604,0.4828571428571428,0.37333333333333335,0.3205128205128205,0.94,0.97,0.35,0.5,0.0750194597580612,1.5671275782095637,0.626,Medium,0
43-5071.00,"Shipping, Receiving, and Inventory Clerks",0.28517110266159695,0.41142857142857125,0.24666666666666673,0.641025641025641,0.94,0.97,0.35,0.5,0.16085687039509708,0.8266828597140659,0.6639999999999999,High,2
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.42965779467680604,0.4285714285714286,0.29000000000000004,0.5608974358974359,0.94,0.97,0.35,0.5,0.10116459889826507,1.0823187834313164,0.651,Medium,2
43-6011.00,Executive Secretaries and Executive Administrative Assistants,0.3802281368821293,0.6614285714285714,0.54,0.282051282051282,0.94,0.97,0.35,0.5,0.14645052419285776,2.0224462801718666,0.5760000000000001,Medium,0
43-6012.00,Legal Secretaries and Administrative Assistants,0.28517110266159695,0.5714285714285716,0.4133333333333334,0.3205128205128205,0.94,0.97,0.35,0.5,0.11982626036097209,1.5477308509110963,0.614,Medium,0
43-6013.00,Medical Secretaries and Administrative Assistants,0.3307984790874525,0.5714285714285716,0.2066666666666667,0.3205128205128205,0.94,0.97,0.35,0.5,0.14737359642692824,1.3514642161693073,0.6759999999999999,High,2
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.28517110266159695,0.5885714285714287,0.2066666666666667,0.3205128205128205,0.94,0.97,0.35,0.5,0.15849097729124656,1.3167487083354628,0.6759999999999999,High,2
43-9021.00,Data Entry Keyers,0.2395437262357414,0.39285714285714285,0.2066666666666667,0.3205128205128205,0.94,0.97,0.35,0.5,0.11865508724023352,1.0226135579606426,0.6759999999999999,High,2
43-9022.00,Word Processors and Typists,0.19011406844106465,0.3557142857142858,0.16666666666666666,0.358974358974359,0.94,0.97,0.35,0.5,0.13730729945249334,0.8294718143196795,0.688,High,2
43-9031.00,Desktop Publishers,0.5703422053231939,0.4828571428571428,0.8333333333333334,0.44230769230769224,0.94,0.97,0.35,0.5,0.15656805116923692,2.002034680298062,0.488,Medium,0
43-9041.00,Insurance Claims and Policy Processing Clerks,0.3802281368821293,0.4985714285714287,0.29000000000000004,0.282051282051282,0.94,0.97,0.35,0.5,0.10681295020889535,1.4945305899803962,0.651,Medium,0
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.28517110266159695,0.35857142857142854,0.2066666666666667,0.6794871794871795,0.94,0.97,0.35,0.5,0.1872258694691193,0.7209991019558484,0.6759999999999999,High,2
43-9061.00,"Office Clerks, General",0.28517110266159695,0.5357142857142858,0.24666666666666673,0.282051282051282,0.94,0.97,0.35,0.5,0.13647639259693167,1.3650665604400603,0.6639999999999999,High,2
43-9071.00,"Office Machine Operators, Except Computer",0.28517110266159695,0.37571428571428567,0.24666666666666673,0.5608974358974359,0.94,0.97,0.35,0.5,0.1350698714068132,0.8554569211672894,0.6639999999999999,High,2
43-9081.00,Proofreaders and Copy Markers,0.28517110266159695,0.23142857142857148,0.16666666666666666,0.282051282051282,0.94,0.97,0.35,0.5,0.1252809820052946,0.8736848280473071,0.688,High,2
43-9111.00,Statistical Assistants,0.5703422053231939,0.44857142857142873,0.54,0.16025641025641024,0.94,0.97,0.35,0.5,0.1649587355676777,2.3610730730022693,0.5760000000000001,Medium,0
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.5703422053231939,0.6442857142857144,0.4133333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.09835515480794008,1.4267525575079567,0.614,Medium,0
45-2011.00,Agricultural Inspectors,0.5209125475285171,0.5171428571428573,0.4133333333333334,0.4807692307692307,0.94,0.97,0.35,0.5,0.04385099072796283,1.4798473392018188,0.614,Medium,0
45-2021.00,Animal Breeders,0.3802281368821293,0.30285714285714305,0.16666666666666666,0.6025641025641025,0.94,0.97,0.35,0.5,0.16944731446670122,0.7707052530180025,0.688,High,2
45-2041.00,"Graders and Sorters, Agricultural Products",0.09505703422053233,0.1957142857142857,0.0,0.7211538461538461,0.94,0.97,0.35,0.5,0.30009134011142957,0.23811194683824746,0.738,High,2
45-2091.00,Agricultural Equipment Operators,0.2395437262357414,0.37571428571428567,0.24666666666666673,0.6794871794871795,0.94,0.97,0.35,0.5,0.18548397364675806,0.7307622269032898,0.6639999999999999,High,2
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.19011406844106465,0.3042857142857141,0.4133333333333334,0.8814102564102564,0.94,0.97,0.35,0.5,0.26383051545557473,0.6571061067418512,0.614,Medium,2
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.42965779467680604,0.39142857142857157,0.4133333333333334,0.6794871794871795,0.94,0.97,0.35,0.5,0.11723921545699738,1.0465732225498559,0.614,Medium,2
45-3031.00,Fishing and Hunting Workers,0.3307984790874525,0.3557142857142858,0.4566666666666667,0.7211538461538461,0.94,0.97,0.35,0.5,0.1553650793778404,0.9361469352390145,0.601,Medium,2
45-4011.00,Forest and Conservation Workers,0.3307984790874525,0.39285714285714285,0.4133333333333334,0.641025641025641,0.94,0.97,0.35,0.5,0.12005476371515268,0.996462229594993,0.614,Medium,2
45-4021.00,Fallers,0.3802281368821293,0.23285714285714293,0.25,0.8012820512820512,0.94,0.97,0.35,0.5,0.2326218079011217,0.6632576528860015,0.663,High,2
45-4022.00,Logging Equipment Operators,0.2395437262357414,0.35714285714285726,0.24666666666666673,0.6794871794871795,0.94,0.97,0.35,0.5,0.1864824442466052,0.7150168853017324,0.6639999999999999,High,2
45-4023.00,Log Graders and Scalers,0.3802281368821293,0.4285714285714286,0.37333333333333335,0.641025641025641,0.94,0.97,0.35,0.5,0.1108212924869841,1.0360265845457017,0.626,Medium,2
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,0.5209125475285171,0.6785714285714287,0.5,0.6794871794871795,0.94,0.97,0.35,0.5,0.09462678002688789,1.4408668480805236,0.5880000000000001,Medium,0
47-1011.03,Solar Energy Installation Managers,0.4752851711026616,0.6242857142857146,0.5,0.641025641025641,0.94,0.97,0.35,0.5,0.07805231461194755,1.4018711118083975,0.5880000000000001,Medium,0
47-2011.00,Boilermakers,0.4752851711026616,0.37571428571428567,0.24666666666666673,0.8814102564102564,0.94,0.97,0.35,0.5,0.23749829654124946,0.7945982141043455,0.6639999999999999,High,2
47-2021.00,Brickmasons and Blockmasons,0.3307984790874525,0.4100000000000002,0.4133333333333334,0.8814102564102564,0.94,0.97,0.35,0.5,0.2176358206694211,0.8354736083865834,0.614,Medium,2
47-2022.00,Stonemasons,0.4752851711026616,0.39142857142857157,0.4566666666666667,0.8814102564102564,0.94,0.97,0.35,0.5,0.19452653803410377,0.9579923140855015,0.601,Medium,2
47-2031.00,Carpenters,0.42965779467680604,0.4828571428571428,0.5,0.8397435897435898,0.94,0.97,0.35,0.5,0.1642716783683092,1.05431736885561,0.5880000000000001,Medium,2
47-2041.00,Carpet Installers,0.28517110266159695,0.41142857142857125,0.29000000000000004,0.7211538461538461,0.94,0.97,0.35,0.5,0.18022470403187218,0.8079241419004203,0.651,Medium,2
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",0.2395437262357414,0.41142857142857125,0.4166666666666667,0.6826923076923076,0.94,0.97,0.35,0.5,0.16088536096459286,0.9027191235490982,0.613,Medium,2
47-2043.00,Floor Sanders and Finishers,0.19011406844106465,0.3399999999999999,0.2066666666666667,0.8397435897435898,0.94,0.97,0.35,0.5,0.2679706664478075,0.5499416009139483,0.6759999999999999,High,2
47-2044.00,Tile and Stone Setters,0.28517110266159695,0.3742857142857144,0.4566666666666667,0.6794871794871795,0.94,0.97,0.35,0.5,0.1480658315874549,0.9462786048704407,0.601,Medium,2
47-2051.00,Cement Masons and Concrete Finishers,0.28517110266159695,0.3742857142857144,0.24666666666666673,0.923076923076923,0.94,0.97,0.35,0.5,0.27353834153889234,0.6367354204704948,0.6639999999999999,High,2
47-2053.00,Terrazzo Workers and Finishers,0.14068441064638787,0.30285714285714305,0.2066666666666667,0.8814102564102564,0.94,0.97,0.35,0.5,0.29816730903898636,0.47068437249709544,0.6759999999999999,High,2
47-2061.00,Construction Laborers,0.19011406844106465,0.40857142857142853,0.2066666666666667,0.923076923076923,0.94,0.97,0.35,0.5,0.2977737603249624,0.5659231416471393,0.6759999999999999,High,2
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",0.28517110266159695,0.3399999999999999,0.16666666666666666,0.641025641025641,0.94,0.97,0.35,0.5,0.18602554623381534,0.6939701792525267,0.688,High,2
47-2072.00,Pile Driver Operators,0.2395437262357414,0.35714285714285726,0.16666666666666666,0.8397435897435898,0.94,0.97,0.35,0.5,0.2661184078442909,0.5697756311874468,0.688,High,2
47-2073.00,Operating Engineers and Other Construction Equipment Operators,0.2395437262357414,0.37571428571428567,0.24666666666666673,0.6794871794871795,0.94,0.97,0.35,0.5,0.18548397364675806,0.7307622269032898,0.6639999999999999,High,2
47-2081.00,Drywall and Ceiling Tile Installers,0.28517110266159695,0.3042857142857141,0.29000000000000004,0.8397435897435898,0.94,0.97,0.35,0.5,0.23885746859562335,0.6564366667051502,0.651,Medium,2
47-2082.00,Tapers,0.14068441064638787,0.2857142857142857,0.2066666666666667,0.6794871794871795,0.94,0.97,0.35,0.5,0.2229177823680345,0.5367293290681266,0.6759999999999999,High,2
47-2111.00,Electricians,0.42965779467680604,0.4828571428571428,0.5,0.7211538461538461,0.94,0.97,0.35,0.5,0.11244716350677207,1.1567051447498689,0.5880000000000001,Medium,0
47-2121.00,Glaziers,0.28517110266159695,0.3942857142857143,0.29000000000000004,0.7211538461538461,0.94,0.97,0.35,0.5,0.18110193030929686,0.7938858966925687,0.651,Medium,2
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",0.28517110266159695,0.37571428571428567,0.3333333333333333,0.8012820512820512,0.94,0.97,0.35,0.5,0.2072335996769158,0.7640301500859557,0.638,Medium,2
47-2132.00,"Insulation Workers, Mechanical",0.28517110266159695,0.3742857142857144,0.29000000000000004,0.6794871794871795,0.94,0.97,0.35,0.5,0.1663840984049773,0.8049742571641554,0.651,Medium,2
47-2141.00,"Painters, Construction and Maintenance",0.28517110266159695,0.3942857142857143,0.2066666666666667,0.6794871794871795,0.94,0.97,0.35,0.5,0.18563959584241446,0.7512786050357668,0.6759999999999999,High,2
47-2142.00,Paperhangers,0.2395437262357414,0.3742857142857144,0.2066666666666667,0.8397435897435898,0.94,0.97,0.35,0.5,0.2559415415109032,0.6124277159129586,0.6759999999999999,High,2
47-2151.00,Pipelayers,0.28517110266159695,0.3742857142857144,0.2066666666666667,0.641025641025641,0.94,0.97,0.35,0.5,0.17270481722199135,0.759074513063848,0.6759999999999999,High,2
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",0.4752851711026616,0.37571428571428567,0.37333333333333335,0.8012820512820512,0.94,0.97,0.35,0.5,0.17517266938065654,0.9408665769294021,0.626,Medium,2
47-2152.04,Solar Thermal Installers and Technicians,0.3802281368821293,0.4300000000000001,0.5,0.641025641025641,0.94,0.97,0.35,0.5,0.09830855988641819,1.1482898268229156,0.5880000000000001,Medium,0
47-2161.00,Plasterers and Stucco Masons,0.19011406844106465,0.37571428571428567,0.4566666666666667,0.8397435897435898,0.94,0.97,0.35,0.5,0.23716243052996341,0.7632020245415079,0.601,Medium,2
47-2171.00,Reinforcing Iron and Rebar Workers,0.28517110266159695,0.32,0.24666666666666673,0.8397435897435898,0.94,0.97,0.35,0.5,0.2445048711513124,0.6358214924211529,0.6639999999999999,High,2
47-2181.00,Roofers,0.3307984790874525,0.4985714285714287,0.29000000000000004,0.8012820512820512,0.94,0.97,0.35,0.5,0.20139690141371588,0.8602054456186868,0.651,Medium,2
47-2211.00,Sheet Metal Workers,0.3307984790874525,0.3742857142857144,0.37333333333333335,0.7628205128205128,0.94,0.97,0.35,0.5,0.17643074469661515,0.8539752996598674,0.626,Medium,2
47-2221.00,Structural Iron and Steel Workers,0.3307984790874525,0.5171428571428573,0.4566666666666667,0.9615384615384615,0.94,0.97,0.35,0.5,0.2396099817312034,0.892626527687187,0.601,Medium,2
47-2231.00,Solar Photovoltaic Installers,0.3802281368821293,0.4100000000000002,0.3333333333333333,0.7211538461538461,0.94,0.97,0.35,0.5,0.1535492055068065,0.9200818331237764,0.638,Medium,2
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0.28517110266159695,0.37571428571428567,0.2066666666666667,0.7211538461538461,0.94,0.97,0.35,0.5,0.20169239876486048,0.7104363279570057,0.6759999999999999,High,2
47-3012.00,Helpers--Carpenters,0.28517110266159695,0.4285714285714286,0.37333333333333335,0.7211538461538461,0.94,0.97,0.35,0.5,0.1649634772388671,0.8902038568686623,0.626,Medium,2
47-3013.00,Helpers--Electricians,0.3307984790874525,0.39285714285714285,0.29000000000000004,0.9615384615384615,0.94,0.97,0.35,0.5,0.2725359752841332,0.6935538461191336,0.651,Medium,2
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",0.19011406844106465,0.35714285714285726,0.25,0.7628205128205128,0.94,0.97,0.35,0.5,0.22874970150938548,0.6313303568152502,0.663,High,2
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0.2395437262357414,0.3042857142857141,0.24666666666666673,0.8814102564102564,0.94,0.97,0.35,0.5,0.271230541605791,0.5722384808913126,0.6639999999999999,High,2
47-3016.00,Helpers--Roofers,0.2395437262357414,0.4100000000000002,0.29000000000000004,0.8012820512820512,0.94,0.97,0.35,0.5,0.22213401892102863,0.7220138974391208,0.651,Medium,2
47-4011.00,Construction and Building Inspectors,0.6197718631178707,0.5185714285714285,0.4566666666666667,0.24038461538461536,0.94,0.97,0.35,0.5,0.1401330917287852,2.1542991616230305,0.601,Medium,0
47-4011.01,Energy Auditors,0.5703422053231939,0.5185714285714285,0.54,0.6025641025641025,0.94,0.97,0.35,0.5,0.04091433260021115,1.4773867828900507,0.5760000000000001,Medium,0
47-4021.00,Elevator and Escalator Installers and Repairers,0.5209125475285171,0.4285714285714286,0.4566666666666667,0.8397435897435898,0.94,0.97,0.35,0.5,0.16639566197300723,1.049566986162005,0.601,Medium,2
47-4031.00,Fence Erectors,0.28517110266159695,0.3742857142857144,0.16666666666666666,0.8814102564102564,0.94,0.97,0.35,0.5,0.2745146302683581,0.5980290642714061,0.688,High,2
47-4041.00,Hazardous Materials Removal Workers,0.4752851711026616,0.4642857142857144,0.4566666666666667,0.7211538461538461,0.94,0.97,0.35,0.5,0.11171054822982875,1.143375632242625,0.601,Medium,0
47-4051.00,Highway Maintenance Workers,0.2395437262357414,0.4285714285714286,0.24666666666666673,0.7211538461538461,0.94,0.97,0.35,0.5,0.19969836327869936,0.7491126720895378,0.6639999999999999,High,2
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,0.3307984790874525,0.4100000000000002,0.29000000000000004,0.8814102564102564,0.94,0.97,0.35,0.5,0.2370450785976554,0.7461928659918168,0.651,Medium,2
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,0.3307984790874525,0.37571428571428567,0.29000000000000004,0.8814102564102564,0.94,0.97,0.35,0.5,0.24014022955325787,0.7213735090326537,0.651,Medium,2
47-4091.00,Segmental Pavers,0.3802281368821293,0.5528571428571432,0.4133333333333334,0.7628205128205128,0.94,0.97,0.35,0.5,0.15111111184399734,1.0661995100152253,0.614,Medium,2
47-4099.03,Weatherization Installers and Technicians,0.3802281368821293,0.4285714285714286,0.3333333333333333,0.8814102564102564,0.94,0.97,0.35,0.5,0.21942427250217808,0.8267876198690309,0.638,Medium,2
47-5011.00,"Derrick Operators, Oil and Gas",0.4752851711026616,0.44714285714285706,0.29000000000000004,0.8814102564102564,0.94,0.97,0.35,0.5,0.21864203580279054,0.8776741172593213,0.651,Medium,2
47-5012.00,"Rotary Drill Operators, Oil and Gas",0.5209125475285171,0.5014285714285714,0.37333333333333335,0.8814102564102564,0.94,0.97,0.35,0.5,0.1914434749741376,1.0103258208802552,0.626,Medium,2
47-5013.00,"Service Unit Operators, Oil and Gas",0.5703422053231939,0.4657142857142857,0.4133333333333334,0.7628205128205128,0.94,0.97,0.35,0.5,0.13574113569768487,1.1477401645827379,0.614,Medium,0
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",0.28517110266159695,0.4285714285714286,0.2066666666666667,0.923076923076923,0.94,0.97,0.35,0.5,0.2790128600832103,0.6467740305020506,0.6759999999999999,High,2
47-5023.00,"Earth Drillers, Except Oil and Gas",0.3802281368821293,0.3742857142857144,0.3333333333333333,0.8814102564102564,0.94,0.97,0.35,0.5,0.22539516482848046,0.7874903046836896,0.638,Medium,2
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",0.5209125475285171,0.5542857142857142,0.5,0.9615384615384615,0.94,0.97,0.35,0.5,0.19923902909561642,1.0777672310302124,0.5880000000000001,Medium,0
47-5041.00,Continuous Mining Machine Operators,0.3802281368821293,0.35714285714285726,0.24666666666666673,0.7628205128205128,0.94,0.97,0.35,0.5,0.1969706230212565,0.7792379438900344,0.6639999999999999,High,2
47-5043.00,"Roof Bolters, Mining",0.42965779467680604,0.4285714285714286,0.24666666666666673,0.923076923076923,0.94,0.97,0.35,0.5,0.2515280459664171,0.7764133275027213,0.6639999999999999,High,2
